EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
5.065410907718527,5.060344282114266,5.067860682428011,-0.007516400313760759,0,0,0.0,0.0,0.0,0,0.0
5.039675307472919,5.04018902484541,5.068329424127491,-0.028140399282097595,0,0,0.0,0.0,0.0,0,0.0
5.021431229417724,5.027731685672899,5.0688015990457,-0.041069913372815084,0,0,0.0,0.0,0.0,0,0.0
5.023262787299082,5.030799994827242,5.069277206908838,-0.03847721208160751,0,0,0.0,0.0,0.0,0,0.0
5.0462387133810225,5.0490618797777005,5.069756245384024,-0.020694365606331335,0,0,0.0,0.0,0.0,0,0.0
5.078046828585154,5.073812552424248,5.070238710226236,0.003573842198009696,0,0,0.0,0.0,0.0,0,0.0
5.10095163701125,5.093104741608321,5.0707245961155545,0.022380145492769607,0,0,0.0,0.0,0.0,0,0.0
5.10401242790647,5.098865933715954,5.071213897798125,0.02765203591783705,0,0,0.0,0.0,0.0,0,0.0
5.090039133528409,5.091290863771313,5.071706611002159,0.019584252769167365,0,0,0.0,0.0,0.0,0,0.0
5.071925731299268,5.077814374670606,5.072202732760934,0.005611641909690806,0,0,0.0,0.0,0.0,0,0.0
5.062244093337879,5.067791441509056,5.072702261127674,-0.004910819618591777,0,0,0.0,0.0,0.0,0,0.0
5.065323419937408,5.066770083834693,5.073205194587818,-0.006435110753092518,0,0,0.0,0.0,0.0,0,0.0
5.076970848881053,5.074050291232448,5.07371153157796,0.00033875965452408695,0,0,0.0,0.0,0.0,0,0.0
5.089322595224171,5.0845228050357365,5.074221270378729,0.010301534657047508,0,0,0.0,0.0,0.0,0,0.0
5.096071637899763,5.092775825120272,5.074734409387309,0.018041415733005866,0,0,0.0,0.0,0.0,0,0.0
5.095706703725756,5.096285955597738,5.075250947571421,0.021035008026363097,0,0,0.0,0.0,0.0,0,0.0
5.091626951382048,5.09574561606857,5.075770884864995,0.01997473120362749,0,0,0.0,0.0,0.0,0,0.0
5.088640912469681,5.093031228672183,5.076294222363785,0.01673700630845706,0,0,0.0,0.0,0.0,0,0.0
5.088232593926874,5.089044834040886,5.076820962309724,0.012223871731225102,0,0,0.0,0.0,0.0,0,0.0
5.08716779730165,5.083407472837642,5.07735110792009,0.006056364917619949,0,0,0.0,0.0,0.0,0,0.0
5.081337477645132,5.0760728784775955,5.077884663107322,-0.0018117846296551998,0,0,0.0,0.0,0.0,0,0.0
5.0711610851335225,5.069026735879339,5.078421632108564,-0.0093948962291499,0,0,0.0,0.0,0.0,0,0.0
5.062840162336283,5.066021001703567,5.078962019066048,-0.012941017362402187,0,0,0.0,0.0,0.0,0,0.0
5.063844752530791,5.070038225336414,5.0795058276699585,-0.009467602333462832,0,0,0.0,0.0,0.0,0,0.0
5.076407792236221,5.080425021847345,5.080053061022418,0.00037196082501156184,0,0,0.0,0.0,0.0,0,0.0
5.094344715809557,5.092346794861718,5.080603721826999,0.011743073034803913,0,0,0.0,0.0,0.0,0,0.0
5.106371443104277,5.099566826069863,5.081157812851212,0.018409013218735816,0,0,0.0,0.0,0.0,0,0.0
5.1046294560627175,5.098760148683649,5.081715337445394,0.017044811238343026,0,0,0.0,0.0,0.0,0,0.0
5.09175577757341,5.092002418232944,5.082276299856817,0.00972611837621899,0,0,0.0,0.0,0.0,0,0.0
5.079145383464474,5.08523467388912,5.082840705203974,0.002393968685241431,0,0,0.0,0.0,0.0,0,0.0
5.076937856537714,5.083636523746479,5.083408559194234,0.00022796455234295326,0,0,0.0,0.0,0.0,0,0.0
5.085231094994048,5.0874270836855295,5.083979867819121,0.0034472158665101484,0,0,0.0,0.0,0.0,0,0.0
5.094783570301857,5.091481633637181,5.084554637227644,0.0069269964096434836,0,0,0.0,0.0,0.0,0,0.0
5.095396641875406,5.08931991678971,5.085132873781474,0.004187043008348096,0,0,0.0,0.0,0.0,0,0.0
5.083762289673235,5.078660945523872,5.085714584090667,-0.007053638566677796,0,0,0.0,0.0,0.0,0,0.0
5.065617129996132,5.064383833154629,5.086299774788673,-0.021915941633919737,0,0,0.0,0.0,0.0,0,0.0
5.0526416329553685,5.0563737031889895,5.086888451988272,-0.030514748799153047,0,0,0.0,0.0,0.0,0,0.0
5.056151984377099,5.063240502489308,5.087480620653702,-0.02424011816425996,0,0,0.0,0.0,0.0,0,0.0
5.079763781714359,5.085929846420608,5.0880762843149165,-0.0021464378941706413,0,0,0.0,0.0,0.0,0,0.0
5.115117137888425,5.115739957310791,5.088675445470855,0.02706451184007682,0,0,0.0,0.0,0.0,0,0.0
5.145039359127016,5.138689029885179,5.089278106686351,0.04941092319897232,0,0,0.0,0.0,0.0,0,0.0
5.153751154309448,5.143971017462089,5.0898842719771835,0.054086745485051296,0,0,0.0,0.0,0.0,0,0.0
5.137590373455452,5.131101230658234,5.090493947868889,0.04060728278949326,0,0,0.0,0.0,0.0,0,0.0
5.108439147066786,5.110640137036118,5.09110714366944,0.019532993366830287,0,0,0.0,0.0,0.0,0,0.0
5.086737837813921,5.097370986835251,5.091723870944075,0.00564711589133416,0,0,0.0,0.0,0.0,0,0.0
5.087872416382111,5.100125723099947,5.092344142643498,0.007781580456614274,0,0,0.0,0.0,0.0,0,0.0
5.110710804716583,5.115383335094746,5.09296797250294,0.022415362591975147,0,0,0.0,0.0,0.0,0,0.0
5.137283735958647,5.129788283348114,5.0935953750745115,0.03619290827377466,0,0,0.0,0.0,0.0,0,0.0
5.146033282765637,5.130635853108938,5.094226366251509,0.03640948685760434,0,0,0.0,0.0,0.0,0,0.0
5.129936187230431,5.11715238671455,5.094860963763425,0.02229142295130407,0,0,0.0,0.0,0.0,0,0.0
5.104621898870256,5.103726264510205,5.095499187177878,0.008227077332510005,1,0,0.0,0.0,0.0,0,0.0
5.09836432059325,5.111003622366829,5.096141057445163,0.014862564921853727,0,0,0.0,0.0,0.0,0,0.0
5.130258763865605,5.149298290087786,5.09678659660733,0.05251169348064425,0,0,0.0,0.0,0.0,0,0.0
5.191781081471613,5.205342275160726,5.097435828465754,0.10790644669516114,0,0,0.0,0.0,0.0,0,0.0
5.244680447348081,5.243027252821218,5.098088780472333,0.1449384723490734,0,1,0.1449384723490734,0.13671139501656338,0.2,0,0.0
5.238789891794234,5.220789066730437,5.098745486069146,0.12204358066147758,0,0,0.0,0.0,0.0,0,0.0
5.1417973169988205,5.117192059916384,5.099405985775202,0.017786074141364613,0,0,0.0,0.0,0.0,1,0.1
4.964274793881752,4.949269548715332,5.100070325209698,-0.15080077649418971,0,0,0.0,0.0,0.0,0,0.0
4.763606418537508,4.770598151595248,5.100738549255439,-0.33014039766002007,0,0,0.0,0.0,0.0,0,0.0
4.620677638235149,4.647546197966101,5.101410693334955,-0.45386449536868834,0,0,0.0,0.0,0.0,0,0.0
4.597736719828772,4.625994334200385,5.1020867743850795,-0.4760924401845315,0,0,0.0,0.0,0.0,0,0.0
4.70018723027546,4.707887515157361,5.1027667846314335,-0.39487926947391444,0,0,0.0,0.0,0.0,0,0.0
4.870705472329969,4.851739636218727,5.103450690296196,-0.25171105407731276,0,0,0.0,0.0,0.0,0,0.0
5.025935051323803,4.996429000005147,5.104138435370414,-0.10770943536511185,0,0,0.0,0.0,0.0,0,0.0
5.109644846835217,5.093170038648155,5.10482994859185,-0.011659909943538396,0,0,0.0,0.0,0.0,0,0.0
5.119800985021935,5.126452294394867,5.105525150807127,0.020927143587898996,0,0,0.0,0.0,0.0,0,0.0
5.093185677302035,5.11347522753815,5.106223960345442,0.0072512671928707945,0,0,0.0,0.0,0.0,0,0.0
5.069674097296826,5.086219288543625,5.106926295458027,-0.02070700691423414,0,0,0.0,0.0,0.0,0,0.0
5.0675943277121345,5.070157340392417,5.107632074378049,-0.037474733985461355,0,0,0.0,0.0,0.0,0,0.0
5.082011412635416,5.072776652079094,5.10834121435015,-0.03556456227088243,0,0,0.0,0.0,0.0,0,0.0
5.097661625996184,5.086044924069992,5.109053630846845,-0.023008706776677695,0,0,0.0,0.0,0.0,0,0.0
5.103147183597381,5.097388531734995,5.109769237482081,-0.012380705746908763,0,0,0.0,0.0,0.0,0,0.0
5.097927452270168,5.100006150146061,5.1104879464321815,-0.010481796285941584,0,0,0.0,0.0,0.0,0,0.0
5.090296271017841,5.096338184647255,5.111209668889089,-0.014871484241653556,0,0,0.0,0.0,0.0,0,0.0
5.089942334045226,5.0944966711703294,5.111934315236693,-0.01743764406618411,1,0,0.0,0.0,0.0,0,0.0
5.101319423314568,5.101788182880017,5.112661795005876,-0.010873612125680839,0,0,0.0,0.0,0.0,0,0.0
5.122096751345108,5.119944239237188,5.113392016922549,0.006552222314815011,0,0,0.0,0.0,0.0,0,0.0
5.145967656211116,5.144287822423863,5.1141248893568525,0.030162933067182693,0,0,0.0,0.0,0.0,0,0.0
5.166034082173443,5.166291353854481,5.114860321251498,0.05143103260315242,0,0,0.0,0.0,0.0,0,0.0
5.1765529588179655,5.177603038135203,5.115598223315039,0.06200481482033099,0,1,0.06200481482033099,0.0794424588865151,0.25,0,0.0
5.173969372884133,5.1737329284087625,5.1163385090765745,0.05739441933235243,0,0,0.0,0.0,0.0,0,0.0
5.158508036749964,5.156239139157416,5.117081095401173,0.03915804375640515,0,0,0.0,0.0,0.0,0,0.0
5.135531488563166,5.132694523280813,5.117825902256478,0.014868621024494634,0,0,0.0,0.0,0.0,1,0.15
5.114809548279473,5.114059792006432,5.1185728518229165,-0.004513059816328754,0,0,0.0,0.0,0.0,0,0.0
5.106884109670171,5.1098868818271495,5.119321867330247,-0.009434985502945449,0,0,0.0,0.0,0.0,0,0.0
5.117488927142096,5.123105188288988,5.120072872148442,0.0030323161406934016,0,0,0.0,0.0,0.0,0,0.0
5.142659538072356,5.147197447456001,5.120825789566449,0.026371657889696372,0,0,0.0,0.0,0.0,0,0.0
5.168398368620528,5.168182387571874,5.121580543360412,0.04660184421160216,0,0,0.0,0.0,0.0,0,0.0
5.177353786912711,5.1715298427617356,5.12233705881539,0.04919278394648048,0,0,0.0,0.0,0.0,0,0.0
5.159602011281325,5.150917080910465,5.123095263548073,0.027821817362520807,0,0,0.0,0.0,0.0,0,0.0
5.120141417048119,5.1136622793906135,5.1238550874927276,-0.010192808101989595,0,0,0.0,0.0,0.0,0,0.0
5.077815360684869,5.078583519438814,5.124616461814649,-0.04603294237571659,0,0,0.0,0.0,0.0,0,0.0
5.056268046980682,5.066104625850482,5.1253793171308475,-0.059274691280252506,0,0,0.0,0.0,0.0,0,0.0
5.071104127629591,5.085636685961335,5.126143581901637,-0.04050689594019445,0,0,0.0,0.0,0.0,0,0.0
5.118964031323943,5.128244970884034,5.126909181883001,0.0013357890011362963,0,0,0.0,0.0,0.0,0,0.0
5.1758056574466815,5.170667451480988,5.127676041012574,0.04299141046851204,0,0,0.0,0.0,0.0,0,0.0
5.209419119514788,5.1899912969378015,5.128444083304957,0.061547213632936276,0,0,0.0,0.0,0.0,0,0.0
5.201740827593551,5.180442542752736,5.1292132347543085,0.05122930799851324,0,0,0.0,0.0,0.0,0,0.0
5.166295637320033,5.160425100921723,5.12998342431514,0.030441676606662256,1,0,0.0,0.0,0.0,0,0.0
5.14531876556502,5.162794164151119,5.130754583797357,0.03203958035383859,0,0,0.0,0.0,0.0,0,0.0
5.182628381749447,5.212475154982592,5.131526647515631,0.08094850746703086,0,0,0.0,0.0,0.0,0,0.0
5.286903307619978,5.305605794836648,5.132299553066122,0.17330624177059287,0,0,0.0,0.0,0.0,0,0.0
5.413862684306113,5.405396280476254,5.1330732441709985,0.2723230363053194,0,0,0.0,0.0,0.0,0,0.0
5.48842594878041,5.459743455511847,5.133847675248746,0.325895780263162,0,1,0.325895780263162,0.29545410365649977,0.25,0,0.0
5.455842468182496,5.430782212145781,5.134622815969162,0.2961593961766765,0,0,0.0,0.0,0.0,0,0.0
5.3209779284062275,5.317831546746348,5.135398653449764,0.18243289329663714,0,0,0.0,0.0,0.0,0,0.0
5.142730335188718,5.159245942380143,5.136175190431587,0.02307075194860776,0,0,0.0,0.0,0.0,1,0.15
4.992417650526122,5.012498610696411,5.13695243944669,-0.12445382875023045,0,0,0.0,0.0,0.0,0,0.0
4.914537399677141,4.925271775463322,5.137730414754922,-0.21245863929155534,0,0,0.0,0.0,0.0,0,0.0
4.915023162029847,4.914432878150542,5.138509124733368,-0.22407624658278535,0,0,0.0,0.0,0.0,0,0.0
4.9709758511085544,4.963175502855988,5.13928856702072,-0.17611306416469583,0,0,0.0,0.0,0.0,0,0.0
5.045924271877847,5.035134599094214,5.140068727352019,-0.10493412825777398,0,0,0.0,0.0,0.0,0,0.0
5.105160646780362,5.095469428780284,5.140849581452094,-0.04538015267178287,0,0,0.0,0.0,0.0,0,0.0
5.130578438694282,5.1269498746334445,5.141631098369904,-0.014681223736435147,0,0,0.0,0.0,0.0,0,0.0
5.128186012245882,5.133626935527041,5.142413243593957,-0.008786308066895995,0,0,0.0,0.0,0.0,0,0.0
5.120763202841046,5.1323540690122,5.1431959810125,-0.01084191200028432,0,0,0.0,0.0,0.0,0,0.0
5.129350692336038,5.138983617837895,5.143979273732973,-0.004995655895065003,0,0,0.0,0.0,0.0,0,0.0
5.157552263400209,5.158129253459867,5.144763084400487,0.013366169059388394,0,0,0.0,0.0,0.0,0,0.0
5.190516034597223,5.182081885616801,5.145547375690106,0.03653450992670067,0,0,0.0,0.0,0.0,0,0.0
5.208359030855769,5.198088396150614,5.146332111217833,0.051756284932784315,0,0,0.0,0.0,0.0,0,0.0
5.2021906866981755,5.197992777932029,5.147117256599676,0.05087552133235511,0,0,0.0,0.0,0.0,0,0.0
5.179605546904764,5.183536330377225,5.147902780150316,0.03563355022691157,0,0,0.0,0.0,0.0,0,0.0
5.156875426125455,5.164447117987213,5.1486886528752205,0.015758465111994677,0,0,0.0,0.0,0.0,0,0.0
5.146603361254528,5.151654276313872,5.149474847812956,0.002179428500919218,0,0,0.0,0.0,0.0,0,0.0
5.151045008391736,5.150773174031236,5.150261339133006,0.0005118348982354349,0,0,0.0,0.0,0.0,0,0.0
5.163869336653309,5.159894947980743,5.151048101471531,0.00884684650922058,0,0,0.0,0.0,0.0,0,0.0
5.176262769489352,5.172164392214042,5.151835109781543,0.020329282432509404,0,0,0.0,0.0,0.0,0,0.0
5.182143713380298,5.180527977251224,5.152622339649763,0.027905637601474038,0,0,0.0,0.0,0.0,0,0.0
5.180063319282013,5.181333712299974,5.153409767794703,0.027923944505287283,0,0,0.0,0.0,0.0,0,0.0
5.172265871314812,5.175051380642173,5.154197372419528,0.020854008222663686,0,0,0.0,0.0,0.0,0,0.0
5.162419320496444,5.1646507306867075,5.154985133221297,0.009665597465429021,0,0,0.0,0.0,0.0,0,0.0
5.1533995258282,5.153465207331624,5.155773031042787,-0.002307823711146022,0,0,0.0,0.0,0.0,0,0.0
5.146281016444432,5.1440580995503815,5.1565610472884424,-0.012502947738045656,0,0,0.0,0.0,0.0,0,0.0
5.141073003287573,5.138288939116615,5.157349163273653,-0.019060224157024065,0,0,0.0,0.0,0.0,0,0.0
5.138440997702441,5.137646349957591,5.158137359661894,-0.02049100970429028,0,0,0.0,0.0,0.0,0,0.0
5.140494108158692,5.142869575303955,5.158925616109357,-0.01605604080538886,0,0,0.0,0.0,0.0,0,0.0
5.149047925742584,5.152885822177588,5.1597139111963,-0.006828089018698588,0,0,0.0,0.0,0.0,0,0.0
5.162352780239734,5.16419146136621,5.160502222662057,0.0036892387041666704,0,0,0.0,0.0,0.0,0,0.0
5.174077951268341,5.171886946782491,5.161290527864174,0.010596418918330842,0,0,0.0,0.0,0.0,0,0.0
5.177099065200349,5.172347676570681,5.162078804279764,0.010268872290927955,0,0,0.0,0.0,0.0,0,0.0
5.169405725540686,5.165900154042609,5.162867029825902,0.0030331242167169186,0,0,0.0,0.0,0.0,0,0.0
5.156585061347063,5.157336870833624,5.1636551828515795,-0.006318312017944878,0,0,0.0,0.0,0.0,0,0.0
5.14853538957207,5.153366796647072,5.164443241833346,-0.011076445186262277,0,0,0.0,0.0,0.0,0,0.0
5.1529761190582954,5.158378588074792,5.16523118499406,-0.006852596919255706,0,0,0.0,0.0,0.0,0,0.0
5.169965362078322,5.171402897755006,5.166018990135233,0.005383907619788976,0,0,0.0,0.0,0.0,0,0.0
5.190842610416127,5.186539561104303,5.166806634866312,0.01973292623801136,0,0,0.0,0.0,0.0,0,0.0
5.20336628216223,5.196646014460772,5.167594097184132,0.029051917276662967,0,0,0.0,0.0,0.0,0,0.0
5.200632369619332,5.197629088062371,5.168381356145458,0.029247731916939662,0,0,0.0,0.0,0.0,0,0.0
5.186453858447773,5.190266184970485,5.169168392316697,0.021097792653818042,0,0,0.0,0.0,0.0,0,0.0
5.171423136182242,5.178539087390297,5.169955187803153,0.008583899587178194,0,0,0.0,0.0,0.0,0,0.0
5.162884042771608,5.16629919369882,5.170741725861334,-0.004442532162474382,0,0,0.0,0.0,0.0,0,0.0
5.158889871395634,5.155235703962992,5.171527990246553,-0.016292286283515946,0,0,0.0,0.0,0.0,0,0.0
5.152482716435199,5.145594058389557,5.172313964473966,-0.026719906084358383,0,0,0.0,0.0,0.0,0,0.0
5.141530063068751,5.13836574112386,5.173099631112893,-0.034733889988977584,0,0,0.0,0.0,0.0,0,0.0
5.132973519691513,5.136334590338408,5.1738849711860935,-0.0375503808476249,0,0,0.0,0.0,0.0,0,0.0
5.136562451829394,5.1426331512350325,5.174669963761084,-0.03203681252598602,0,0,0.0,0.0,0.0,0,0.0
5.155094091510972,5.158016044768838,5.17545458586364,-0.01743854109473103,0,0,0.0,0.0,0.0,0,0.0
5.1816352363048015,5.179401122393604,5.176238812830917,0.0031623095627604896,0,0,0.0,0.0,0.0,0,0.0
5.205723841313513,5.201144828389851,5.177022619111305,0.024122209278622058,0,0,0.0,0.0,0.0,0,0.0
5.221130870405903,5.218123032368259,5.17780597935864,0.04031705300969828,0,0,0.0,0.0,0.0,0,0.0
5.227984708592871,5.228192977299461,5.178588869561735,0.049604107737806775,0,0,0.0,0.0,0.0,0,0.0
5.229556668190177,5.232226918286063,5.179371267965317,0.052855650320826654,0,0,0.0,0.0,0.0,0,0.0
